,cid,smiles,NR3C1
15608,56835241,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCc3ccccc3c4ccccc4C1=O,0
15609,60189160,COc1ccc(NC(=O)N2C[C@H]3[C@@H]([C@H](CO)N3C(=O)C2)c4ccc(Br)cc4)cc1,0
15610,54649597,CO[C@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](OC)[C@@H](C)C(=O)N(C)C[C@@H]1O2)C#N,0
15611,54657723,O[C@@H]1CN[C@@H]2CC[C@@H](CC(=O)NCCN3CCCCC3)O[C@H]2COC1,0
15612,54651218,CCCNC(=O)N1[C@H](CNC(=O)c2ccc(F)cc2)[C@H]([C@@H]1CO)c3ccccc3,0
15613,54618248,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3cc(ccc3S1(=O)=O)c4ccc(C)cc4,0
15614,54658013,Cn1cnc(c1)S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)NCc4cccc(F)c4)CC[C@H]23,0
15615,20862056,CCc1ccc(NC(=O)CCCOC2=CC(=O)N(C)c3ccccc23)cc1,0
15616,54652420,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)Nc3cccc(Cl)c3)c4ccccc24)N1CC5CCOCC5,0
15617,44487498,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)C(=O)c3ccncc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,0
15618,44504316,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)C)OCCCC[C@@H](C)Oc2ccc(cc2C1=O)N(C)C,0
15619,54669467,CN(C)CC#Cc1ccc(cc1)[C@H]2[C@H](CO)N3CCCCN(C[C@H]23)C(=O)C4CC4,0
15620,60185223,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(CC34CN(CC5CCOCC5)C4)C(=O)Nc6c(C)onc6C,0
15621,60191276,C\C=C\c1ccc(cc1)[C@H]2[C@H](CO)N3[C@H]2CN(CC3=O)C(=O)Nc4ccc(F)cc4,0
15622,54657732,O[C@@H]1COC[C@@H]2O[C@@H](CC(=O)NCCc3ccncc3)CC[C@H]2N(Cc4cccc(c4)C(F)(F)F)C1,0
15623,54638226,COc1ccc(cc1)S(=O)(=O)N[C@H]2C=C[C@@H](CC(=O)NCCc3ccncc3)O[C@@H]2CO,0
15624,54631375,CCN1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)c3oncc3)cc2OC[C@H]1C)OC,0
15625,44493247,CC(C)NC(=O)Nc1ccc2O[C@@H](CN(C)C(=O)NC3CCCCC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,0
15626,60183411,COc1ccccc1c2ccc3N[C@@H](CO)[C@H]4CCN([C@H]4c3c2)C(=O)C5CCCC5,0
15627,54657998,CN1CCN(CC1)C(=O)C[C@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3S(=O)(=O)c4ccccc4C)O2,0
15628,54637925,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(F)cc2)OCc3ccccc3c4ccccc4C1=O,0
15629,54652707,CC(C)NC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C3CCCC3)c4ccccc14,0
15630,56835492,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@H](C)c2ccccc2)OCc3ccccc3c4ccccc4C1=O,0
15631,56835423,CC(C)[C@H](C)NC(=O)N(C)C[C@@H]1OCc2ccccc2c3ccccc3C(=O)N(C[C@H]1C)[C@H](C)CO,0
15632,54645813,OC[C@H]1O[C@@H](CC(=O)NCCN2CCCCC2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)C5CCOCC5)cc34,0
15633,60191093,Cc1ccc(CN2C[C@@H]3[C@@H]([C@@H](CO)N3C(=O)C2)c4ccc(cc4)c5ccccc5F)cc1,0
15634,54639113,Cc1ccc(cc1)S(=O)(=O)N[C@@H]2CC[C@@H](CCNC(=O)c3ccccc3F)O[C@@H]2CO,0
15635,54657754,CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc3ccc(Cl)c(Cl)c3)O1,0
15636,54654776,CN1[C@H]2CC[C@H](CC(=O)NC3CCCC3)O[C@H]2COc4ccc(NC(=O)c5ccccc5)cc4C1=O,0
15637,44492693,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O,0
15638,54657789,COCCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c3cc(Cl)cc(Cl)c3)O1,0
15639,44497076,COc1ccc(NC(=O)N(C)C[C@H]2Oc3c(NC(=O)c4cc(C)nn4C)cccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)cc1,0
15640,60185112,COCC(=O)N1CC2(CN(Cc3nccs3)[C@@H](CO)c4c2c5ccc(OC)cc5n4C)C1,0
15641,54626409,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CC2)Oc3cc(ccc3S1(=O)=O)c4ccc(cc4)C#N,0
15642,54632067,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)C)cc2OC[C@H](C)N(Cc3nccs3)C[C@@H]1C,0
15643,44505885,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(c2)C(F)(F)F)OCc3cn(CCCC1=O)nn3,0
15644,60189822,CCCC(=O)N1CC2(CN(C2)S(=O)(=O)C)c3c([nH]c4cc(OC)ccc34)[C@@H]1CO,0
15645,54661120,COC(=O)[C@@H]1[C@@H](CO)[C@@H]2CN3C(=O)C=CC=C3[C@H]1N2C(=O)C4CC4,0
15646,54651301,CC(=O)NC[C@@H]1[C@H]([C@H](CO)N1Cc2cccnc2)c3ccc(cc3)C4=CCCC4,0
15647,44617378,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O,0
15648,60189624,C\C=C\c1ccc(cc1)[C@@H]2[C@H](CO)N3[C@H]2CN(CC3=O)S(=O)(=O)c4ccccc4,0
15649,54638713,CCC(=O)N[C@H]1CC[C@@H](CC(=O)NCc2ccccc2F)O[C@H]1CO,0
15650,54664862,CN1[C@@H](CO)[C@@H]2CCN([C@@H]2c3cc(ccc13)c4ccc(cc4)C#N)C(=O)Nc5cccc(F)c5,0
15651,60191613,OC[C@@H]1[C@@H](c2ccccc2)C3(CN(C3)C(=O)CC4CC4)N1C(=O)c5cnccn5,0
15652,54624827,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2cccnc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4,0
15653,54660921,CN1[C@H]2CN3C(=O)C=CC=C3[C@@H]1[C@@H]([C@H]2CO)C(=O)NCC4CC4,0
15654,44490824,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)Oc3c(NC(=O)Nc4c(C)onc4C)cccc3C1=O,0
15655,54638962,C[C@@H](NC(=O)C[C@@H]1O[C@H](CO)[C@@H](NC(=O)Nc2ccc3OCOc3c2)C=C1)c4ccccc4,0
15656,50897777,CCC(=O)Nc1ccc(Cl)cc1C(=O)c2ccc[nH]2,0
15657,54616027,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc5OCOc5c4)cc3C1=O,0
15658,56835541,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc3ccccc3c4ccccc4C1=O,0
15659,54646158,OC[C@H]1O[C@@H](CC(=O)NCCN2CCCCC2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)Cc5ccncc5)cc34,0
15660,44505149,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(C)c2)OCc3cn(CCCC1=O)nn3,0
15661,44616453,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3C1=O,0
15662,44486060,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3C1=O,0
15663,54665074,OC[C@@H]1Nc2ccc(cc2[C@@H]3[C@H]1CCN3C(=O)CC4CC4)c5ccccc5,0
15664,60191424,CN(C)C(=O)c1cccc(c1)c2ccc(cc2)[C@H]3[C@H](CO)N4[C@H]3CN(CC4=O)C(=O)C5CCC5,0
15665,60189239,OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)C3CCOCC3)c4ccc(cc4)C#CCc5ccccc5,0
15666,54631719,CCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@H]1C)OC,0
15667,44506065,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(C)c2)OCc3cn(CCCC1=O)nn3,0
15668,54661112,CCCN1[C@H]2CN3C(=O)C(=CC=C3[C@@H]1[C@@H]([C@H]2CO)C(=O)N4CCc5ccccc5C4)C6=CCCCC6,0
15669,54638736,OC[C@H]1O[C@H](CC(=O)O)C=C[C@@H]1NC(=O)c2ccccc2F,0
15670,44487007,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)OCCCC[C@H](C)Oc4ccc(cc4C1=O)N(C)C,0
15671,54649949,OC[C@H]1[C@@H]([C@H](C#N)N1C(=O)c2cccc(F)c2)c3ccc(cc3)C4=CCCCC4,0
15672,54660672,Cn1cnc(CCNC(=O)[C@H]2[C@H](CO)[C@H]3CN4C(=O)C=CC=C4[C@H]3N2C(=O)Nc5ccccc5)c1,0
15673,44486991,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O,0
15674,60189664,COc1ccc2c3c([C@@H](CO)N(Cc4ccc(F)cc4)CC35CCN(C)CC5)n(C)c2c1,0
15675,60185069,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(CC34CCN(CC4)C(=O)CN(C)C)C(=O)c5cccnc5,0
15676,44490929,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O,0
15677,60185358,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc4ccccn4)CC35CN(C5)C(=O)CC6CC6,0
15678,54649247,CO[C@@H](CN(C)C(=O)c1cnccn1)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c2ccc(C)cc2,0
15679,44506089,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)OCc4cn(CCCC1=O)nn4,0
15680,54646133,OC[C@@H]1O[C@H](CC(=O)NC2CCCCC2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)c5cccnc5)cc34,0
15681,44505328,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2C)OCc3cn(CCCC1=O)nn3,0
15682,44620846,CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@@H](CN(C)CC3CCCCC3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,0
15683,56835479,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)OCc3ccccc3c4ccccc4C1=O,0
15684,17581618,Clc1ccc(CCNC(=O)Cn2c3C(=O)N4CCSC4=Nc3c5ccccc25)cc1,0
15685,54618987,COCC#Cc1cnc2O[C@H](CN(C)S(=O)(=O)C)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,0
15686,44487519,CNC[C@@H]1OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,0
15687,44491416,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C)Oc2ccc(NC(=O)C3CC3)cc2CC1=O,0
15688,60191925,CCC(=O)N1[C@@H](CO)[C@@H](c2ccc(\C=C\C)cc2)C13CN(C3)C(=O)c4ccccc4,0
15689,54638853,OC[C@@H]1O[C@H](CCNC(=O)C2CCCCC2)CC[C@H]1NC(=O)Nc3ccccc3F,0
15690,54664787,OC[C@H]1Nc2ccc(cc2[C@H]3[C@@H]1CCN3Cc4ccc5OCOc5c4)C#Cc6ccc(F)cc6,0
15691,60190192,OC[C@@H]1[C@@H](c2ccccc2)C3(CN(C3)C(=O)c4ccncc4)N1CC5CCOCC5,0
15692,54638373,OC[C@H]1O[C@@H](CC(=O)NCc2ccncn2)CC[C@@H]1NC(=O)c3ccc(F)cc3,0
15693,54631320,CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC)C(=O)c3ccc4OCOc4c3,0
15694,54666588,CC(C)(O)C#Cc1ccc(cc1)[C@H]2[C@@H](CO)N3CCCCN(C[C@H]23)S(=O)(=O)C,0
15695,60190078,COc1ccc2c3c([C@@H](CO)N(Cc4cc(OC)cc(OC)c4)CC35CCN(CC5)C(=O)Nc6c(C)onc6C)n(C)c2c1,0
15696,54649552,CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](CC(=O)N(C)C[C@H]1O2)c4ccccc4)C#N,0
15697,54648979,CO[C@@H](CN(C)S(=O)(=O)c1cn(C)cn1)[C@@H](C)CN([C@@H](C)CO)C(=O)Nc2ccc(F)cc2,0
15698,54651180,CN(C[C@@H]1[C@H]([C@@H](CO)N1Cc2ccccn2)c3ccccc3)S(=O)(=O)C,0
15699,54646523,CN1CCN(CC1)C(=O)C[C@@H]2C[C@@H]3[C@@H](Oc4ccc(NC(=O)c5ccc6OCOc6c5)cc34)[C@H](CO)O2,0
15700,54632063,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCC3)cc2OC[C@H](C)N(CC4CCCCC4)C[C@H]1C,0
15701,54631335,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@H](C)N(C)C[C@H]1C,0
15702,54648999,CO[C@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c2ccc(F)cc2,0
15703,60189955,COc1ccc2c3c([C@@H](CO)NCC34CCN(CC4)C(=O)c5ccc(F)cc5)n(C)c2c1,0
15704,60191008,CCC(=O)N1C[C@@H]2[C@H]([C@H](CO)N2C(=O)C1)c3ccc(cc3)C#Cc4cccnc4,0
15705,44486986,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)C(=O)c3ccncc3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,0
15706,54646117,CCCNC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)COC)cc23)[C@@H](CO)O1,0
15707,54660806,CCCN1[C@H]([C@H](CO)[C@H]2CN3C(=O)C(=CC=C3[C@@H]12)C4=CCCCC4)C(=O)NC5Cc6ccccc6C5,0
15708,54660999,CCCN1[C@H]([C@H](CO)[C@H]2CN3C(=O)C(=CC=C3[C@@H]12)c4ccncc4)C(=O)NCCCN5CCOCC5,0
15709,54639079,COc1ccccc1S(=O)(=O)N[C@H]2CC[C@@H](CC(=O)NCc3cccc(F)c3)O[C@@H]2CO,0
15710,54631813,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cc(C)on3)ccc2OC[C@@H](C)N(CC4CC4)C[C@H]1C,0
15711,54626145,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2F)Oc3cc(ccc3S1(=O)=O)C#CCN(C)C,0
15712,44617376,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)CC3CCCCC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,0
15713,44493554,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)Oc3ccc(cc3CC1=O)N(C)C,0
15714,54652446,COc1ccccc1CN2[C@@H](CO)[C@@H]3[C@H]2CN(C(=O)C4CCCCC4)c5ccccc35,0
15715,44504031,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C1=O,0
15716,54657606,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)Nc3ccc(cc3)c4ccccc4)CC[C@H]2N(Cc5ccc6OCOc6c5)C1,0
15717,54652606,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)Nc3cccc(F)c3)c4ccccc24)N1C(=O)Cc5ccccn5,0
15718,54657798,COc1cccc(NC(=O)N2C[C@@H](O)COC[C@H]3O[C@@H](CC(=O)N(C)C)CC[C@H]23)c1,0
15719,7015679,CN1CC[C@]2(C)[C@@H]1N(C)c3ccc(O)cc23,0
15720,54638244,OC[C@@H]1O[C@H](CCNC(=O)c2ccc3OCOc3c2)CC[C@@H]1NS(=O)(=O)c4ccc(Cl)cc4,0
15721,54657566,COc1ccc(CN2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NCCN4CCCC4)CC[C@@H]23)cc1,0
15722,60189762,COc1ccc2c3c([C@@H](CO)N(CC34CCN(CC4)C(=O)c5cnccn5)C(=O)C)n(C)c2c1,0
15723,54654231,CN1[C@H]2CC[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)O[C@@H]2COc5ccc(NC(=O)Nc6c(C)onc6C)cc5C1=O,0
15724,44501031,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3CC1=O,0
15725,60189666,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc4ccncc4)CC35CCN(Cc6ccc(cc6)c7ccccn7)CC5,0
15726,54632182,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3cccc(Cl)c3)ccc2OC[C@H](C)NC[C@@H]1C,0
15727,60191074,Cc1ccccc1c2ccc(cc2)[C@H]3[C@@H](CO)N4[C@H]3CN(CC4=O)C(=O)c5ccncc5,0
15728,54651336,CCN(C[C@H]1N[C@H](CO)[C@H]1c2ccc(\C=C\C)cc2)C(=O)CN3CCOCC3,0
15729,54658102,O[C@H]1COC[C@H]2O[C@@H](CC(=O)NCc3cccc(F)c3)CC[C@@H]2N(C1)C(=O)c4ccncc4,0
15730,44492077,CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CN(C)C)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,0
15731,54649405,CC(C)(C)[S@@](=O)N1Cc2cc(nc(c3cccc(c3)c4cccc(c4)C#N)c2[C@H]1CCO)C(=O)NCc5ccncc5,0
15732,54638455,OC[C@@H]1O[C@@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NS(=O)(=O)c3ccccc3F,0
15733,54638867,COc1ccccc1NC(=O)N[C@@H]2CC[C@@H](CCn3cc(nn3)C4(O)CCCC4)O[C@H]2CO,0
15734,54631663,CCCNC(=O)Nc1ccc2C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(Cc3cccnc3)[C@H](C)COc2c1,0
15735,60191268,OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)CC3CC3)c4ccc(\C=C\c5ccccc5)cc4,0
15736,54669309,OC[C@@H]1[C@@H]([C@@H]2CN(CC3CCOCC3)CCCCN12)c4ccc(cc4)c5cccnc5,0
15737,60191659,OC[C@@H]1[C@H](c2ccccc2)C3(CN(C3)C(=O)C4CCC4)N1C(=O)NC5CCCC5,0
15738,54632164,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@@H]1C,0
15739,44496432,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O,0
15740,54631805,CCCN1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)c3ccccc3F)cc2OC[C@H]1C)OC,0
15741,53382636,OC[C@H]1O[C@H](CC(=O)NCC2CCCCC2)C=C[C@H]1NC(=O)Nc3cccc(F)c3,0
15742,60183353,CN(C)CC#Cc1ccc(cc1)[C@H]2[C@@H](CO)N3[C@H]2CN(CC3=O)C(=O)c4ccc(F)cc4,0
15743,60189200,OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)C3CCOCC3)c4ccc(cc4)C#CCc5ccccc5,0
15744,54618521,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)C)Oc2ncc(cc2C1=O)c3ccc(C)cc3,0
15745,44483463,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4c(C)onc4C)cc3C1=O,0
15746,54632102,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@H](C)N(C[C@@H]1C)C(=O)C,0
15747,56835211,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@@H]2CCCN2C)OCc3ccccc3c4ccccc4C1=O,0
15748,44487884,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)CCN4CCOCC4)cc3C1=O,0
15749,54661327,CCNC(=O)[C@H]1[C@H](CO)[C@H]2CN3C(=O)C=CC=C3[C@H]2N1CC4CCCCC4,0
15750,7510,OCc1cccnc1,0
15751,54657807,Cc1ccc(cc1)S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4ccc5OCOc5c4)CC[C@H]23,0
15752,54649312,CO[C@@H](CN(C)Cc1cc(F)ccc1F)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c2ccc(F)cc2,0
15753,54657873,O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCc3ccc(F)cc3)CC[C@@H]2N(C1)C(=O)c4cnccn4,0
15754,54638283,C[C@@H](NC(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)Cc2ccccn2)C=C1)c3ccccc3,0
15755,60189735,CCCNC(=O)N1CC2(CN(C2)S(=O)(=O)C)c3c([C@H]1CO)n(C)c4cc(OC)ccc34,0
15756,54645971,COc1ccccc1CNC(=O)C[C@H]2C[C@H]3[C@H](Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34)[C@H](CO)O2,0
15757,54658092,O[C@H]1COC[C@@H]2O[C@H](CC(=O)N3CCCCC3)CC[C@H]2N(Cc4ccc5OCOc5c4)C1,0
15758,54657811,Cc1ccc(cc1)S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)NCc4ccc5OCOc5c4)CC[C@H]23,0
15759,54638778,OC[C@H]1O[C@H](CC(=O)Nc2ccccc2)C=C[C@H]1NC(=O)Cc3cccnc3,0
15760,54638528,OC[C@H]1O[C@@H](CCNC(=O)Cc2ccccn2)CC[C@@H]1NC(=O)Nc3ccc(Cl)cc3,0
15761,54638390,COc1ccccc1S(=O)(=O)N[C@@H]2CC[C@@H](CCNC(=O)C3CCOCC3)O[C@@H]2CO,0
15762,44496299,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc3c(NC(=O)Nc4ccc(F)cc4)cccc3C1=O,0
15763,44505597,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCc3cn(CCCC1=O)nn3,0
15764,54621324,CNC[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)c3ccccc3OC,0
15765,60189427,CC(C)CC#Cc1ccc(cc1)[C@@H]2[C@H](CO)N3[C@@H]2CN(CC3=O)S(=O)(=O)c4cccc(F)c4,0
15766,54657868,O[C@H]1COC[C@H]2O[C@@H](CC(=O)N3CCOCC3)CC[C@@H]2N(C1)C(=O)Nc4cc(Cl)cc(Cl)c4,0
15767,54649259,CO[C@H](CN(C)Cc1ccc(cc1)c2ccccn2)[C@H](C)CN([C@@H](C)CO)C(=O)Nc3ccc(F)cc3,0
15768,54615958,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(C)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O,0
15769,54666662,OC[C@@H]1[C@@H]([C@H]2CN(CCCCN12)C(=O)NC3CCCC3)c4ccc(cc4)c5cccnc5,0
15770,54654559,COC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)Cc4cccs4)cc3C(=O)N2C)O1,0
15771,54652609,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)Nc3ccccc3F)c4ccccc24)N1C(=O)Cc5cccnc5,0
15772,54649336,CN(C)C(=O)c1cccc(c1)c2cccc(c2)c3nc(cc4CN([C@@H](CCO)c34)[S@@](=O)C(C)(C)C)C(=O)NC5CCCCC5,0
15773,54652638,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)c3cccc(F)c3)c4ccccc24)N1C(=O)C5CCOCC5,0
15774,60185070,COc1ccc2c3c([C@@H](CO)N(Cc4cccc(Cl)c4)CC35CCN(CC5)C(=O)C6CC6)n(C)c2c1,0
15775,3111,CN(CS(=O)(=O)O)C1=C(C)N(C)N(C1=O)c2ccccc2,0
15776,44489466,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)Oc2ccc(NC(=O)Nc3ccccc3)cc2C1=O,0
15777,54650207,CCc1cnc(s1)N2[C@@H](CO)[C@H]([C@@H]2C#N)c3ccc(cc3)c4cccc(F)c4,0
15778,44496828,COc1ccccc1NC(=O)N(C)C[C@H]2OCc3cn(CCCC(=O)N(C[C@H]2C)[C@H](C)CO)nn3,0
15779,60190970,CCCNC(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)C1)c3ccc(cc3)C#Cc4cccc(OC)c4,0
15780,54615079,COc1ccc(NC(=O)Nc2ccc3O[C@H](C)CCCCO[C@@H](CN(C)CC4CC4)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2)cc1,0
15781,54650182,CCCNC(=O)N1[C@H](CO)[C@@H]([C@@H]1C#N)c2ccc(cc2)C3=CCCCC3,0
15782,54638513,CC(C)NC(=O)N[C@@H]1C=C[C@H](CC(=O)NC2Cc3ccccc3C2)O[C@H]1CO,0
15783,54665006,COc1ccc(cc1)C#Cc2ccc3N[C@H](CO)[C@@H]4CCN([C@@H]4c3c2)C(=O)C5CCOCC5,0
15784,54646607,COCCNC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NS(=O)(=O)c4ccccc4)cc23)[C@H](CO)O1,0
15785,54654089,CN1[C@H]2CC[C@H](CC(=O)N3CCCCC3)O[C@@H]2COc4ccc(NC(=O)c5cccs5)cc4C1=O,0
15786,54618148,CC(C)CC#Cc1ccc2c(O[C@@H](CN(C)C(=O)c3cnccn3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1,0
15787,54618948,C\C=C\c1cnc2O[C@H](CN(C)C(=O)C3CCOCC3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,0
